season,team_name,player-id-pkdc,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful,Unsuccessful
PKL-05,Haryana Steelers,155,Prashanth Kumar Rai,6,34,23%,35.30%,52.90%,11.80%
PKL-05,Haryana Steelers,155,Prashanth Kumar Rai,7,57,38%,31.60%,43.90%,24.60%
PKL-05,Haryana Steelers,158,Rakesh Singh Kumar,6,1,33%,100.00%,,
PKL-05,Haryana Steelers,158,Rakesh Singh Kumar,7,2,67%,100.00%,,
PKL-05,Haryana Steelers,146,Surender Nada,3,2,9%,50.00%,,50.00%
PKL-05,Haryana Steelers,146,Surender Nada,4,1,5%,100.00%,,
PKL-05,Haryana Steelers,146,Surender Nada,5,6,27%,83.30%,,16.70%
PKL-05,Haryana Steelers,146,Surender Nada,6,3,14%,66.70%,33.30%,
PKL-05,Haryana Steelers,146,Surender Nada,7,10,45%,90.00%,10.00%,
PKL-05,Haryana Steelers,119,Surjeet Singh,3,3,2%,66.70%,,33.30%
PKL-05,Haryana Steelers,119,Surjeet Singh,4,6,4%,66.70%,16.70%,16.70%
PKL-05,Haryana Steelers,119,Surjeet Singh,5,19,13%,100.00%,,
PKL-05,Haryana Steelers,119,Surjeet Singh,6,48,33%,41.70%,35.40%,22.90%
PKL-05,Haryana Steelers,119,Surjeet Singh,7,70,48%,25.70%,41.40%,32.90%
PKL-05,Haryana Steelers,734,Vikas,5,1,50%,100.00%,,
PKL-05,Haryana Steelers,734,Vikas,7,1,50%,,,100.00%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,2,5,4%,40.00%,20.00%,40.00%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,3,13,10%,23.10%,38.50%,38.50%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,4,19,14%,47.40%,31.60%,21.10%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,5,37,27%,45.90%,29.70%,24.30%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,6,19,14%,47.40%,36.80%,15.80%
PKL-05,Haryana Steelers,#N/A,Vikash Khandola,7,43,32%,51.20%,34.90%,14.00%
PKL-05,Haryana Steelers,124,Wazir Singh,1,3,1%,,100.00%,
PKL-05,Haryana Steelers,124,Wazir Singh,2,13,5%,,92.30%,7.70%
PKL-05,Haryana Steelers,124,Wazir Singh,3,20,7%,65.00%,20.00%,15.00%
PKL-05,Haryana Steelers,124,Wazir Singh,4,28,10%,75.00%,10.70%,14.30%
PKL-05,Haryana Steelers,124,Wazir Singh,5,52,19%,61.50%,25.00%,13.50%
PKL-05,Haryana Steelers,124,Wazir Singh,6,60,22%,53.30%,26.70%,20.00%
PKL-05,Haryana Steelers,124,Wazir Singh,7,95,35%,43.20%,41.10%,15.80%
PKL-05,Jaipur Pink Panthers,#N/A,Abhishek N,7,2,100%,50.00%,,50.00%
PKL-05,Jaipur Pink Panthers,3056,Ajit Singh,4,7,12%,57.10%,28.60%,14.30%
PKL-05,Jaipur Pink Panthers,3056,Ajit Singh,5,16,28%,75.00%,18.80%,6.30%
PKL-05,Jaipur Pink Panthers,3056,Ajit Singh,6,11,19%,45.50%,36.40%,18.20%
PKL-05,Jaipur Pink Panthers,3056,Ajit Singh,7,23,40%,47.80%,34.80%,17.40%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,1,2,1%,,100.00%,
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,2,16,8%,6.30%,68.80%,25.00%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,3,18,9%,44.40%,38.90%,16.70%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,4,32,15%,53.10%,28.10%,18.80%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,5,36,17%,69.40%,11.10%,19.40%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,6,39,19%,41.00%,25.60%,33.30%
PKL-05,Jaipur Pink Panthers,52,Jasvir Singh,7,67,32%,55.20%,19.40%,25.40%
PKL-05,Jaipur Pink Panthers,#N/A,Kamal Kishor,4,3,33%,33.30%,,66.70%
PKL-05,Jaipur Pink Panthers,#N/A,Kamal Kishor,5,2,22%,,,100.00%
PKL-05,Jaipur Pink Panthers,#N/A,Kamal Kishor,7,4,44%,,,100.00%
PKL-05,Jaipur Pink Panthers,69,Manjeet Chhillar,3,1,3%,100.00%,,
PKL-05,Jaipur Pink Panthers,69,Manjeet Chhillar,4,3,10%,100.00%,,
PKL-05,Jaipur Pink Panthers,69,Manjeet Chhillar,6,8,28%,50.00%,12.50%,37.50%
PKL-05,Jaipur Pink Panthers,69,Manjeet Chhillar,7,17,59%,47.10%,17.60%,35.30%
PKL-05,Jaipur Pink Panthers,#N/A,Navneet Gautam,4,1,50%,100.00%,,
PKL-05,Jaipur Pink Panthers,#N/A,Navneet Gautam,5,1,50%,100.00%,,
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,2,4,3%,,50.00%,50.00%
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,3,17,11%,41.20%,35.30%,23.50%
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,4,19,13%,36.80%,42.10%,21.10%
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,5,25,17%,68.00%,12.00%,20.00%
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,6,23,16%,47.80%,34.80%,17.40%
PKL-05,Jaipur Pink Panthers,3065,Nitin Rawal,7,60,41%,48.30%,36.70%,15.00%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,2,5,2%,,80.00%,20.00%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,3,12,4%,41.70%,41.70%,16.70%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,4,21,7%,47.60%,14.30%,38.10%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,5,37,13%,70.30%,10.80%,18.90%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,6,82,29%,31.70%,39.00%,29.30%
PKL-05,Jaipur Pink Panthers,#N/A,Pawan Kumar,7,127,45%,40.20%,38.60%,21.30%
PKL-05,Jaipur Pink Panthers,738,Rahul Choudhary,3,2,12%,50.00%,50.00%,
PKL-05,Jaipur Pink Panthers,738,Rahul Choudhary,5,3,18%,33.30%,33.30%,33.30%
PKL-05,Jaipur Pink Panthers,738,Rahul Choudhary,6,6,35%,16.70%,16.70%,66.70%
PKL-05,Jaipur Pink Panthers,738,Rahul Choudhary,7,6,35%,33.30%,33.30%,33.30%
PKL-05,Jaipur Pink Panthers,264,Selvamani K,4,2,14%,50.00%,,50.00%
PKL-05,Jaipur Pink Panthers,264,Selvamani K,5,1,7%,100.00%,,
PKL-05,Jaipur Pink Panthers,264,Selvamani K,6,4,29%,,25.00%,75.00%
PKL-05,Jaipur Pink Panthers,264,Selvamani K,7,7,50%,42.90%,28.60%,28.60%
PKL-05,Jaipur Pink Panthers,611,Sidharth,3,1,3%,,100.00%,
PKL-05,Jaipur Pink Panthers,611,Sidharth,4,7,22%,57.10%,14.30%,28.60%
PKL-05,Jaipur Pink Panthers,611,Sidharth,5,10,31%,80.00%,,20.00%
PKL-05,Jaipur Pink Panthers,611,Sidharth,6,1,3%,100.00%,,
PKL-05,Jaipur Pink Panthers,611,Sidharth,7,13,41%,69.20%,7.70%,23.10%
PKL-05,Jaipur Pink Panthers,613,Sunil Siddhgavali,6,1,50%,100.00%,,
PKL-05,Jaipur Pink Panthers,613,Sunil Siddhgavali,7,1,50%,100.00%,,
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,2,2,1%,,50.00%,50.00%
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,3,8,5%,12.50%,50.00%,37.50%
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,4,19,12%,47.40%,21.10%,31.60%
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,5,54,35%,42.60%,24.10%,33.30%
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,6,25,16%,24.00%,44.00%,32.00%
PKL-05,Jaipur Pink Panthers,242,Tushar Patil,7,48,31%,41.70%,43.80%,14.60%
PKL-05,Patna Pirates,579,Jaideep,5,2,40%,100.00%,,
PKL-05,Patna Pirates,579,Jaideep,6,1,20%,100.00%,,
PKL-05,Patna Pirates,579,Jaideep,7,2,40%,100.00%,,
PKL-05,Patna Pirates,#N/A,Jawahar Dagar,5,2,9%,50.00%,50.00%,
PKL-05,Patna Pirates,#N/A,Jawahar Dagar,6,3,13%,,,100.00%
PKL-05,Patna Pirates,#N/A,Jawahar Dagar,7,18,78%,77.80%,11.10%,11.10%
PKL-05,Patna Pirates,728,Manish,7,2,100%,,,100.00%
PKL-05,Patna Pirates,388,Monu Goyat,1,1,0%,,100.00%,
PKL-05,Patna Pirates,388,Monu Goyat,2,1,0%,,,100.00%
PKL-05,Patna Pirates,388,Monu Goyat,3,15,4%,33.30%,40.00%,26.70%
PKL-05,Patna Pirates,388,Monu Goyat,4,40,11%,37.50%,50.00%,12.50%
PKL-05,Patna Pirates,388,Monu Goyat,5,75,21%,44.00%,34.70%,21.30%
PKL-05,Patna Pirates,388,Monu Goyat,6,76,21%,26.30%,50.00%,23.70%
PKL-05,Patna Pirates,388,Monu Goyat,7,157,43%,34.40%,43.90%,21.70%
PKL-05,Patna Pirates,197,Pardeep Narwal,1,10,2%,,100.00%,
PKL-05,Patna Pirates,197,Pardeep Narwal,2,54,9%,,94.40%,5.60%
PKL-05,Patna Pirates,197,Pardeep Narwal,3,59,10%,32.20%,57.60%,10.20%
PKL-05,Patna Pirates,197,Pardeep Narwal,4,72,12%,45.80%,34.70%,19.40%
PKL-05,Patna Pirates,197,Pardeep Narwal,5,71,12%,59.20%,23.90%,16.90%
PKL-05,Patna Pirates,197,Pardeep Narwal,6,119,20%,31.10%,46.20%,22.70%
PKL-05,Patna Pirates,197,Pardeep Narwal,7,201,34%,31.80%,42.80%,25.40%
PKL-05,Patna Pirates,790,Satish,6,1,100%,100.00%,,
PKL-05,Patna Pirates,#N/A,Vijay,3,3,4%,66.70%,33.30%,
PKL-05,Patna Pirates,#N/A,Vijay,4,2,2%,100.00%,,
PKL-05,Patna Pirates,#N/A,Vijay,5,9,11%,88.90%,11.10%,
PKL-05,Patna Pirates,#N/A,Vijay,6,21,25%,57.10%,19.00%,23.80%
PKL-05,Patna Pirates,#N/A,Vijay,7,48,58%,66.70%,25.00%,8.30%
PKL-05,Patna Pirates,#N/A,Vikas Jaglan,3,2,8%,100.00%,,
PKL-05,Patna Pirates,#N/A,Vikas Jaglan,4,1,4%,,,100.00%
PKL-05,Patna Pirates,#N/A,Vikas Jaglan,5,2,8%,100.00%,,
PKL-05,Patna Pirates,#N/A,Vikas Jaglan,6,3,12%,33.30%,,66.70%
PKL-05,Patna Pirates,#N/A,Vikas Jaglan,7,17,68%,35.30%,47.10%,17.60%
PKL-05,Patna Pirates,764,Vinod Kumar,3,1,1%,100.00%,,
PKL-05,Patna Pirates,764,Vinod Kumar,4,2,3%,50.00%,,50.00%
PKL-05,Patna Pirates,764,Vinod Kumar,5,7,9%,42.90%,28.60%,28.60%
PKL-05,Patna Pirates,764,Vinod Kumar,6,21,28%,57.10%,19.00%,23.80%
PKL-05,Patna Pirates,764,Vinod Kumar,7,44,59%,38.60%,31.80%,29.50%
PKL-05,Patna Pirates,123,Vishal Mane,6,1,100%,100.00%,,
PKL-05,Patna Pirates,580,Vishnu Uthaman,5,2,29%,50.00%,,50.00%
PKL-05,Patna Pirates,580,Vishnu Uthaman,6,4,57%,50.00%,,50.00%
PKL-05,Patna Pirates,580,Vishnu Uthaman,7,1,14%,,,100.00%
PKL-05,Puneri Paltan,365,Akshay Jadhav,4,2,5%,50.00%,,50.00%
PKL-05,Puneri Paltan,365,Akshay Jadhav,5,18,46%,66.70%,5.60%,27.80%
PKL-05,Puneri Paltan,365,Akshay Jadhav,6,5,13%,40.00%,40.00%,20.00%
PKL-05,Puneri Paltan,365,Akshay Jadhav,7,14,36%,42.90%,42.90%,14.30%
PKL-05,Puneri Paltan,41,Deepak Hooda,1,9,3%,,100.00%,
PKL-05,Puneri Paltan,41,Deepak Hooda,2,11,3%,9.10%,63.60%,27.30%
PKL-05,Puneri Paltan,41,Deepak Hooda,3,32,9%,40.60%,34.40%,25.00%
PKL-05,Puneri Paltan,41,Deepak Hooda,4,55,15%,50.90%,25.50%,23.60%
PKL-05,Puneri Paltan,41,Deepak Hooda,5,64,18%,62.50%,20.30%,17.20%
PKL-05,Puneri Paltan,41,Deepak Hooda,6,87,24%,41.40%,37.90%,20.70%
PKL-05,Puneri Paltan,41,Deepak Hooda,7,102,28%,33.30%,44.10%,22.50%
PKL-05,Puneri Paltan,42,Dharmaraj Cheralathan,3,2,13%,100.00%,,
PKL-05,Puneri Paltan,42,Dharmaraj Cheralathan,4,1,7%,100.00%,,
PKL-05,Puneri Paltan,42,Dharmaraj Cheralathan,5,2,13%,100.00%,,
PKL-05,Puneri Paltan,42,Dharmaraj Cheralathan,6,3,20%,100.00%,,
PKL-05,Puneri Paltan,42,Dharmaraj Cheralathan,7,7,47%,100.00%,,
PKL-05,Puneri Paltan,161,Girish Maruti Ernak,3,2,11%,100.00%,,
PKL-05,Puneri Paltan,161,Girish Maruti Ernak,4,2,11%,100.00%,,
PKL-05,Puneri Paltan,161,Girish Maruti Ernak,5,2,11%,100.00%,,
PKL-05,Puneri Paltan,161,Girish Maruti Ernak,6,3,17%,100.00%,,
PKL-05,Puneri Paltan,161,Girish Maruti Ernak,7,9,50%,66.70%,11.10%,22.20%
PKL-05,Puneri Paltan,3082,Monu,3,5,6%,60.00%,40.00%,
PKL-05,Puneri Paltan,3082,Monu,4,11,14%,81.80%,,18.20%
PKL-05,Puneri Paltan,3082,Monu,5,22,29%,54.50%,18.20%,27.30%
PKL-05,Puneri Paltan,3082,Monu,6,8,10%,37.50%,25.00%,37.50%
PKL-05,Puneri Paltan,3082,Monu,7,31,40%,58.10%,25.80%,16.10%
PKL-05,Puneri Paltan,772,More G B,3,2,4%,100.00%,,
PKL-05,Puneri Paltan,772,More G B,4,10,22%,50.00%,20.00%,30.00%
PKL-05,Puneri Paltan,772,More G B,5,10,22%,40.00%,20.00%,40.00%
PKL-05,Puneri Paltan,772,More G B,6,15,33%,13.30%,46.70%,40.00%
PKL-05,Puneri Paltan,772,More G B,7,8,18%,50.00%,25.00%,25.00%
PKL-05,Puneri Paltan,85,Rajesh Mondal,1,3,1%,,100.00%,
PKL-05,Puneri Paltan,85,Rajesh Mondal,2,6,2%,16.70%,66.70%,16.70%
PKL-05,Puneri Paltan,85,Rajesh Mondal,3,21,8%,38.10%,33.30%,28.60%
PKL-05,Puneri Paltan,85,Rajesh Mondal,4,39,14%,53.80%,20.50%,25.60%
PKL-05,Puneri Paltan,85,Rajesh Mondal,5,73,27%,53.40%,19.20%,27.40%
PKL-05,Puneri Paltan,85,Rajesh Mondal,6,44,16%,27.30%,50.00%,22.70%
PKL-05,Puneri Paltan,85,Rajesh Mondal,7,83,31%,47.00%,25.30%,27.70%
PKL-05,Puneri Paltan,240,Ravi Kumar,7,2,100%,100.00%,,
PKL-05,Puneri Paltan,3084,Rinku Narwal,4,1,13%,100.00%,,
PKL-05,Puneri Paltan,3084,Rinku Narwal,5,1,13%,100.00%,,
PKL-05,Puneri Paltan,3084,Rinku Narwal,7,6,75%,83.30%,16.70%,
PKL-05,Puneri Paltan,217,Rohit Kumar Choudary,2,3,7%,100.00%,,
PKL-05,Puneri Paltan,217,Rohit Kumar Choudary,4,7,15%,42.90%,14.30%,42.90%
PKL-05,Puneri Paltan,217,Rohit Kumar Choudary,5,11,24%,54.50%,27.30%,18.20%
PKL-05,Puneri Paltan,217,Rohit Kumar Choudary,6,5,11%,60.00%,20.00%,20.00%
PKL-05,Puneri Paltan,217,Rohit Kumar Choudary,7,20,43%,45.00%,25.00%,30.00%
PKL-05,Puneri Paltan,142,Sandeep Narwal,1,1,1%,,100.00%,
PKL-05,Puneri Paltan,142,Sandeep Narwal,2,16,14%,31.30%,62.50%,6.30%
PKL-05,Puneri Paltan,142,Sandeep Narwal,3,29,25%,65.50%,27.60%,6.90%
PKL-05,Puneri Paltan,142,Sandeep Narwal,4,15,13%,80.00%,6.70%,13.30%
PKL-05,Puneri Paltan,142,Sandeep Narwal,5,13,11%,92.30%,,7.70%
PKL-05,Puneri Paltan,142,Sandeep Narwal,6,17,15%,64.70%,29.40%,5.90%
PKL-05,Puneri Paltan,142,Sandeep Narwal,7,26,22%,76.90%,19.20%,3.80%
PKL-05,Puneri Paltan,771,Suresh Kumar,4,1,3%,100.00%,,
PKL-05,Puneri Paltan,771,Suresh Kumar,5,1,3%,100.00%,,
PKL-05,Puneri Paltan,771,Suresh Kumar,6,12,34%,33.30%,41.70%,25.00%
PKL-05,Puneri Paltan,771,Suresh Kumar,7,21,60%,38.10%,33.30%,28.60%
PKL-05,Puneri Paltan,272,Umesh Mhatre,4,1,9%,,,100.00%
PKL-05,Puneri Paltan,272,Umesh Mhatre,5,3,27%,33.30%,,66.70%
PKL-05,Puneri Paltan,272,Umesh Mhatre,6,2,18%,50.00%,50.00%,
PKL-05,Puneri Paltan,272,Umesh Mhatre,7,5,45%,40.00%,,60.00%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,1,5,1%,,100.00%,
PKL-05,Tamil Thailaivas,26,Ajay Thakur,2,22,6%,9.10%,81.80%,9.10%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,3,33,8%,42.40%,24.20%,33.30%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,4,43,11%,46.50%,25.60%,27.90%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,5,56,14%,55.40%,28.60%,16.10%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,6,102,26%,35.30%,48.00%,16.70%
PKL-05,Tamil Thailaivas,26,Ajay Thakur,7,139,35%,25.90%,56.80%,17.30%
PKL-05,Tamil Thailaivas,212,Amit Hooda,4,1,14%,100.00%,,
PKL-05,Tamil Thailaivas,212,Amit Hooda,6,1,14%,,,100.00%
PKL-05,Tamil Thailaivas,212,Amit Hooda,7,5,71%,100.00%,,
PKL-05,Tamil Thailaivas,386,Anil Kumar,4,1,25%,100.00%,,
PKL-05,Tamil Thailaivas,386,Anil Kumar,6,2,50%,100.00%,,
PKL-05,Tamil Thailaivas,386,Anil Kumar,7,1,25%,100.00%,,
PKL-05,Tamil Thailaivas,660,Bhavani Rajput,4,1,10%,100.00%,,
PKL-05,Tamil Thailaivas,660,Bhavani Rajput,7,9,90%,33.30%,22.20%,44.40%
PKL-05,Tamil Thailaivas,191,C. Arun,4,1,6%,100.00%,,
PKL-05,Tamil Thailaivas,191,C. Arun,5,9,56%,100.00%,,
PKL-05,Tamil Thailaivas,191,C. Arun,6,2,13%,100.00%,,
PKL-05,Tamil Thailaivas,191,C. Arun,7,4,25%,75.00%,,25.00%
PKL-05,Tamil Thailaivas,3085,D. Pradap,3,1,2%,100.00%,,
PKL-05,Tamil Thailaivas,3085,D. Pradap,4,5,10%,80.00%,,20.00%
PKL-05,Tamil Thailaivas,3085,D. Pradap,5,12,24%,100.00%,,
PKL-05,Tamil Thailaivas,3085,D. Pradap,6,9,18%,77.80%,22.20%,
PKL-05,Tamil Thailaivas,3085,D. Pradap,7,22,45%,54.50%,18.20%,27.30%
PKL-05,Tamil Thailaivas,724,Darshan J.,7,3,100%,66.70%,,33.30%
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,2,1,1%,,100.00%,
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,3,4,6%,,75.00%,25.00%
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,4,11,16%,36.40%,18.20%,45.50%
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,5,20,29%,40.00%,30.00%,30.00%
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,6,6,9%,16.70%,66.70%,16.70%
PKL-05,Tamil Thailaivas,522,Dong Geon Lee,7,26,38%,38.50%,34.60%,26.90%
PKL-05,Tamil Thailaivas,219,K. Prapanjan,2,3,1%,,100.00%,
PKL-05,Tamil Thailaivas,219,K. Prapanjan,3,21,7%,57.10%,9.50%,33.30%
PKL-05,Tamil Thailaivas,219,K. Prapanjan,4,36,12%,38.90%,30.60%,30.60%
PKL-05,Tamil Thailaivas,219,K. Prapanjan,5,66,22%,51.50%,24.20%,24.20%
PKL-05,Tamil Thailaivas,219,K. Prapanjan,6,56,18%,37.50%,42.90%,19.60%
PKL-05,Tamil Thailaivas,219,K. Prapanjan,7,124,41%,41.10%,39.50%,19.40%
PKL-05,Tamil Thailaivas,696,M. Thivakaran,3,5,14%,80.00%,20.00%,
PKL-05,Tamil Thailaivas,696,M. Thivakaran,4,3,8%,66.70%,,33.30%
PKL-05,Tamil Thailaivas,696,M. Thivakaran,5,9,25%,44.40%,11.10%,44.40%
PKL-05,Tamil Thailaivas,696,M. Thivakaran,6,8,22%,50.00%,37.50%,12.50%
PKL-05,Tamil Thailaivas,696,M. Thivakaran,7,11,31%,9.10%,54.50%,36.40%
PKL-05,Tamil Thailaivas,776,Muruthu M,7,1,100%,,,100.00%
PKL-05,Tamil Thailaivas,360,Sanket Chavan,7,1,100%,100.00%,,
PKL-05,Tamil Thailaivas,#N/A,Sujit Maharana,3,1,20%,100.00%,,
PKL-05,Tamil Thailaivas,#N/A,Sujit Maharana,5,1,20%,,,100.00%
PKL-05,Tamil Thailaivas,#N/A,Sujit Maharana,7,3,60%,66.70%,,33.30%
PKL-05,Tamil Thailaivas,768,Vijay Kumar,5,1,33%,100.00%,,
PKL-05,Tamil Thailaivas,768,Vijay Kumar,6,1,33%,100.00%,,
PKL-05,Tamil Thailaivas,768,Vijay Kumar,7,1,33%,,,100.00%
PKL-05,Tamil Thailaivas,185,Vijin Thangadurai,7,2,100%,50.00%,,50.00%
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,1,1,1%,,100.00%,
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,3,2,2%,50.00%,50.00%,
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,4,16,15%,81.30%,6.30%,12.50%
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,5,27,26%,85.20%,3.70%,11.10%
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,6,20,19%,80.00%,10.00%,10.00%
PKL-05,Tamil Thailaivas,#N/A,Vineet Kumar,7,38,37%,55.30%,26.30%,18.40%
PKL-05,Telugu Titans,667,Elangeshwaran R,4,2,9%,50.00%,,50.00%
PKL-05,Telugu Titans,667,Elangeshwaran R,5,3,13%,66.70%,33.30%,
PKL-05,Telugu Titans,667,Elangeshwaran R,6,3,13%,66.70%,,33.30%
PKL-05,Telugu Titans,667,Elangeshwaran R,7,15,65%,26.70%,40.00%,33.30%
PKL-05,Telugu Titans,482,Farhad Milaghardan,4,1,6%,,,100.00%
PKL-05,Telugu Titans,482,Farhad Milaghardan,5,2,11%,50.00%,,50.00%
PKL-05,Telugu Titans,482,Farhad Milaghardan,6,3,17%,33.30%,66.70%,
PKL-05,Telugu Titans,482,Farhad Milaghardan,7,12,67%,33.30%,25.00%,41.70%
PKL-05,Telugu Titans,567,Mohsen Maghsoudlou,3,3,4%,,33.30%,66.70%
PKL-05,Telugu Titans,567,Mohsen Maghsoudlou,4,10,12%,40.00%,40.00%,20.00%
PKL-05,Telugu Titans,567,Mohsen Maghsoudlou,5,29,35%,51.70%,24.10%,24.10%
PKL-05,Telugu Titans,567,Mohsen Maghsoudlou,6,13,16%,30.80%,38.50%,30.80%
PKL-05,Telugu Titans,567,Mohsen Maghsoudlou,7,28,34%,46.40%,35.70%,17.90%
PKL-05,Telugu Titans,774,Munish,5,1,25%,,,100.00%
PKL-05,Telugu Titans,774,Munish,6,1,25%,100.00%,,
PKL-05,Telugu Titans,774,Munish,7,2,50%,,,100.00%
PKL-05,Telugu Titans,293,Nilesh Salunke,2,6,2%,,100.00%,
PKL-05,Telugu Titans,293,Nilesh Salunke,3,11,4%,36.40%,45.50%,18.20%
PKL-05,Telugu Titans,293,Nilesh Salunke,4,22,9%,77.30%,13.60%,9.10%
PKL-05,Telugu Titans,293,Nilesh Salunke,5,48,19%,62.50%,16.70%,20.80%
PKL-05,Telugu Titans,293,Nilesh Salunke,6,53,21%,45.30%,43.40%,11.30%
PKL-05,Telugu Titans,293,Nilesh Salunke,7,107,43%,48.60%,32.70%,18.70%
PKL-05,Telugu Titans,81,Rahul Chaudhari,1,6,1%,,100.00%,
PKL-05,Telugu Titans,81,Rahul Chaudhari,2,24,6%,12.50%,75.00%,12.50%
PKL-05,Telugu Titans,81,Rahul Chaudhari,3,25,6%,36.00%,40.00%,24.00%
PKL-05,Telugu Titans,81,Rahul Chaudhari,4,49,12%,44.90%,26.50%,28.60%
PKL-05,Telugu Titans,81,Rahul Chaudhari,5,67,16%,56.70%,14.90%,28.40%
PKL-05,Telugu Titans,81,Rahul Chaudhari,6,97,24%,39.20%,51.50%,9.30%
PKL-05,Telugu Titans,81,Rahul Chaudhari,7,144,35%,42.40%,38.90%,18.80%
PKL-05,Telugu Titans,88,Rakesh Kumar,3,1,2%,100.00%,,
PKL-05,Telugu Titans,88,Rakesh Kumar,4,6,14%,100.00%,,
PKL-05,Telugu Titans,88,Rakesh Kumar,5,7,16%,100.00%,,
PKL-05,Telugu Titans,88,Rakesh Kumar,6,9,21%,66.70%,22.20%,11.10%
PKL-05,Telugu Titans,88,Rakesh Kumar,7,20,47%,65.00%,25.00%,10.00%
PKL-05,Telugu Titans,3090,Rakshith,2,1,5%,,100.00%,
PKL-05,Telugu Titans,3090,Rakshith,3,2,9%,,100.00%,
PKL-05,Telugu Titans,3090,Rakshith,4,3,14%,33.30%,33.30%,33.30%
PKL-05,Telugu Titans,3090,Rakshith,5,5,23%,60.00%,20.00%,20.00%
PKL-05,Telugu Titans,3090,Rakshith,6,2,9%,50.00%,50.00%,
PKL-05,Telugu Titans,3090,Rakshith,7,9,41%,11.10%,55.60%,33.30%
PKL-05,Telugu Titans,#N/A,Vikas,3,1,1%,100.00%,,
PKL-05,Telugu Titans,#N/A,Vikas,4,3,3%,33.30%,33.30%,33.30%
PKL-05,Telugu Titans,#N/A,Vikas,5,19,22%,26.30%,5.30%,68.40%
PKL-05,Telugu Titans,#N/A,Vikas,6,26,30%,46.20%,46.20%,7.70%
PKL-05,Telugu Titans,#N/A,Vikas,7,37,43%,40.50%,32.40%,27.00%
PKL-05,Telugu Titans,746,Vikrant,5,1,20%,,,100.00%
PKL-05,Telugu Titans,746,Vikrant,6,2,40%,,50.00%,50.00%
PKL-05,Telugu Titans,746,Vikrant,7,2,40%,50.00%,,50.00%
PKL-05,Telugu Titans,172,Vinoth Kumar,4,2,9%,100.00%,,
PKL-05,Telugu Titans,172,Vinoth Kumar,5,6,26%,83.30%,,16.70%
PKL-05,Telugu Titans,172,Vinoth Kumar,6,9,39%,55.60%,22.20%,22.20%
PKL-05,Telugu Titans,172,Vinoth Kumar,7,6,26%,33.30%,50.00%,16.70%
PKL-05,Telugu Titans,3083,Vishal Bhardwaj,6,2,40%,50.00%,,50.00%
PKL-05,Telugu Titans,3083,Vishal Bhardwaj,7,3,60%,100.00%,,
PKL-05,U Mumba,29,Anup Kumar,1,2,1%,,100.00%,
PKL-05,U Mumba,29,Anup Kumar,2,13,5%,7.70%,84.60%,7.70%
PKL-05,U Mumba,29,Anup Kumar,3,12,4%,50.00%,25.00%,25.00%
PKL-05,U Mumba,29,Anup Kumar,4,23,8%,78.30%,8.70%,13.00%
PKL-05,U Mumba,29,Anup Kumar,5,44,16%,95.50%,2.30%,2.30%
PKL-05,U Mumba,29,Anup Kumar,6,41,15%,46.30%,31.70%,22.00%
